Seq_id	Size	Description
1	21976	R_scaffold_28
2	16328	R_scaffold_30
3	126533	R_scaffold_13
4	208025	R_scaffold_8
5	189456	R_scaffold_10
6	387275	R_scaffold_3
7	167100	R_scaffold_11
8	192232	R_scaffold_9
9	105286	R_scaffold_17
10	393722	R_scaffold_2
11	2414	R_scaffold_37
12	233118	R_scaffold_7
13	158302	R_scaffold_12
14	431926	R_scaffold_1
15	245702	R_scaffold_6
16	259819	R_scaffold_4
17	30432	R_scaffold_24
18	57691	R_scaffold_21
19	125955	R_scaffold_14
20	43621	R_scaffold_23
21	79612	R_scaffold_20
22	57112	R_scaffold_22
23	692840	R_scaffold_0
24	27032	R_scaffold_26
25	246340	R_scaffold_5
26	7254	R_scaffold_31
27	111933	R_scaffold_16
28	27855	R_scaffold_25
29	4449	R_scaffold_33
30	114674	R_scaffold_15
31	25703	R_scaffold_27
32	17006	R_scaffold_29
33	4742	R_scaffold_32
34	94773	R_scaffold_18
35	93391	R_scaffold_19
36	3538	R_scaffold_34
37	3090	R_scaffold_35
38	2639	R_scaffold_36
39	1887	R_scaffold_38
40	1297	R_scaffold_39
41	1267	R_scaffold_40
42	1242	R_scaffold_41
43	815	R_scaffold_42
44	728	R_scaffold_43
45	708	R_scaffold_44
46	646	R_scaffold_45
47	611	R_scaffold_46
48	160200	R_scaffold_8
49	69995	R_scaffold_24
50	186205	R_scaffold_4
51	70222	R_scaffold_23
52	179395	R_scaffold_6
53	60003	R_scaffold_25
54	39072	R_scaffold_32
55	25035	R_scaffold_33
56	160078	R_scaffold_9
57	79616	R_scaffold_20
58	12488	R_scaffold_34
59	153412	R_scaffold_10
60	290533	R_scaffold_1
61	41341	R_scaffold_31
62	49373	R_scaffold_28
63	5272	R_scaffold_35
64	152194	R_scaffold_11
65	47932	R_scaffold_29
66	76617	R_scaffold_22
67	128313	R_scaffold_14
68	107768	R_scaffold_18
69	98250	R_scaffold_19
70	286234	R_scaffold_2
71	123487	R_scaffold_15
72	58343	R_scaffold_26
73	118204	R_scaffold_16
74	111002	R_scaffold_17
75	144702	R_scaffold_13
76	2114	R_scaffold_41
77	217798	R_scaffold_3
78	147906	R_scaffold_12
79	2647	R_scaffold_39
80	57055	R_scaffold_27
81	661077	R_scaffold_0
82	168044	R_scaffold_7
83	46771	R_scaffold_30
84	185742	R_scaffold_5
85	79332	R_scaffold_21
86	2514	R_scaffold_40
87	3100	R_scaffold_36
88	3091	R_scaffold_37
89	2999	R_scaffold_38
90	1536	R_scaffold_42
91	1213	R_scaffold_43
92	963	R_scaffold_44
93	854	R_scaffold_45
94	838	R_scaffold_46
95	831	R_scaffold_47
96	828	R_scaffold_48
97	815	R_scaffold_49
98	989	R_scaffold_50
99	699	R_scaffold_51
100	690	R_scaffold_52
101	678	R_scaffold_53
102	663	R_scaffold_54
103	653	R_scaffold_55
104	649	R_scaffold_56
105	598	R_scaffold_57
--------------------------------------------------------------------------------
Degree	Count	Total	Seq 1	Seq 2	Seq 3	Seq 4	Seq 5	Seq 6	Seq 7	Seq 8	Seq 9	Seq 10	Seq 11	Seq 12	Seq 13	Seq 14	Seq 15	Seq 16	Seq 17	Seq 18	Seq 19	Seq 20	Seq 21	Seq 22	Seq 23	Seq 24	Seq 25	Seq 26	Seq 27	Seq 28	Seq 29	Seq 30	Seq 31	Seq 32	Seq 33	Seq 34	Seq 35	Seq 36	Seq 37	Seq 38	Seq 39	Seq 40	Seq 41	Seq 42	Seq 43	Seq 44	Seq 45	Seq 46	Seq 47	Seq 48	Seq 49	Seq 50	Seq 51	Seq 52	Seq 53	Seq 54	Seq 55	Seq 56	Seq 57	Seq 58	Seq 59	Seq 60	Seq 61	Seq 62	Seq 63	Seq 64	Seq 65	Seq 66	Seq 67	Seq 68	Seq 69	Seq 70	Seq 71	Seq 72	Seq 73	Seq 74	Seq 75	Seq 76	Seq 77	Seq 78	Seq 79	Seq 80	Seq 81	Seq 82	Seq 83	Seq 84	Seq 85	Seq 86	Seq 87	Seq 88	Seq 89	Seq 90	Seq 91	Seq 92	Seq 93	Seq 94	Seq 95	Seq 96	Seq 97	Seq 98	Seq 99	Seq 100	Seq 101	Seq 102	Seq 103	Seq 104	Seq 105
2	15	1.84%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.32%	1.22%	0.00%	1.09%	0.00%	4.58%	1.65%	0.00%	2.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	3.38%	19.85%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	55.88%	95.48%	0.00%	0.00%	7.90%	82.93%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.38%	0.75%	0.00%	0.00%	0.00%	1.46%	0.00%	0.00%	2.11%	2.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	13.15%	0.00%	0.00%	1.26%	0.00%	65.43%	0.00%	9.31%	0.00%	0.00%	94.60%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	
